ingredient_name,fat_g,carbs_g,protein_g,calories,sodium_mg,category
"Veal, shoulder, blade, separable lean and fat, cooked, braised",10.1,0.0,31.3,225.0,98.0,other
"Veal, shoulder, blade, separable lean and fat, cooked, roasted",8.67,0.0,25.2,186.0,100.0,other
"Veal, shoulder, blade, separable lean only, cooked, braised",6.48,0.0,32.7,198.0,101.0,other
"Veal, shoulder, blade, separable lean only, cooked, roasted",6.88,0.0,25.6,171.0,102.0,other
"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",10.1,0.0,32.1,228.0,95.0,other
"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, roasted",8.42,0.0,25.3,184.0,96.0,other
"Veal, shoulder, whole (arm and blade), separable lean and fat, raw",5.28,0.0,19.3,130.0,91.0,other
"Veal, shoulder, whole (arm and blade), separable lean only, cooked, braised",6.1,0.0,33.7,199.0,97.0,other
"Veal, shoulder, whole (arm and blade), separable lean only, cooked, roasted",6.62,0.0,25.8,170.0,97.0,other
"Veal, shoulder, whole (arm and blade), separable lean only, raw",3.0,0.0,19.8,112.0,92.0,other
"Veal, sirloin, separable lean and fat, cooked, braised",13.1,0.0,31.3,252.0,79.0,other
"Veal, sirloin, separable lean and fat, cooked, roasted",10.4,0.0,25.1,202.0,83.0,other
"Veal, sirloin, separable lean and fat, raw",7.81,0.0,19.1,152.0,76.0,other
"Veal, sirloin, separable lean only, cooked, braised",6.51,0.0,34.0,204.0,81.0,other
"Veal, sirloin, separable lean only, cooked, roasted",6.22,0.0,26.3,168.0,85.0,other
"Veal, sirloin, separable lean only, raw",2.59,0.0,20.2,110.0,80.0,other
"Veal, variety meats and by-products, brain, cooked, braised",9.63,0.0,11.5,136.0,156.0,other
"Veal, variety meats and by-products, brain, cooked, pan-fried",16.8,0.0,14.5,213.0,176.0,other
"Veal, variety meats and by-products, brain, raw",8.21,0.0,10.3,118.0,127.0,other
"Veal, variety meats and by-products, heart, cooked, braised",6.75,0.13,29.1,186.0,58.0,other
"Veal, variety meats and by-products, heart, raw",3.98,0.08,17.2,110.0,77.0,other
"Veal, variety meats and by-products, kidneys, cooked, braised",5.66,0.0,26.3,163.0,110.0,other
"Veal, variety meats and by-products, kidneys, raw",3.12,0.85,15.8,99.0,178.0,other
"Veal, variety meats and by-products, liver, cooked, braised",6.26,3.77,28.4,192.0,78.0,other
"Veal, variety meats and by-products, liver, cooked, pan-fried",6.51,4.47,27.4,193.0,85.0,other
"Veal, variety meats and by-products, liver, raw",4.85,2.91,19.9,140.0,77.0,other
"Veal, variety meats and by-products, lungs, cooked, braised",2.64,0.0,18.7,104.0,56.0,other
"Veal, variety meats and by-products, lungs, raw",2.3,0.0,16.3,90.0,108.0,other
"Veal, variety meats and by-products, pancreas, cooked, braised",14.6,0.0,29.1,256.0,68.0,other
"Veal, variety meats and by-products, pancreas, raw",13.1,0.0,15.0,182.0,67.0,other
"Veal, variety meats and by-products, spleen, cooked, braised",2.89,0.0,24.1,129.0,58.0,other
"Veal, variety meats and by-products, spleen, raw",2.2,0.0,18.3,98.0,97.0,other
"Veal, variety meats and by-products, thymus, cooked, braised",3.11,0.0,22.7,125.0,59.0,other
"Veal, variety meats and by-products, thymus, raw",3.07,0.0,17.2,101.0,67.0,other
"Veal, variety meats and by-products, tongue, cooked, braised",10.1,0.0,25.8,202.0,64.0,other
"Veal, variety meats and by-products, tongue, raw",5.48,1.91,17.2,131.0,82.0,other
"Vegetable juice cocktail, canned",0.31,3.87,0.93,22.0,169.0,other
"Vegetable juice cocktail, low sodium, canned",0.32,3.83,0.91,19.0,55.0,other
"Vegetable juice, BOLTHOUSE FARMS, DAILY GREENS",0.04,8.13,0.49,31.0,15.0,other
"Vegetable oil, palm kernel",100.0,0.0,0.0,862.0,0.0,other
"Vegetable oil-butter spread, reduced calorie",53.0,0.0,0.0,465.0,581.0,other
"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",0.2,7.31,1.4,37.0,26.0,other
"Vegetables, mixed, canned, drained solids",0.25,9.26,2.59,49.0,214.0,other
"Vegetables, mixed, canned, solids and liquids",0.25,7.13,1.42,36.0,224.0,other
"Vegetables, mixed, frozen, cooked, boiled, drained, with salt",0.15,13.1,2.86,60.0,271.0,other
"Vegetables, mixed, frozen, cooked, boiled, drained, without salt",0.15,13.1,2.86,65.0,35.0,other
"Vegetables, mixed, frozen, unprepared",0.52,13.5,3.33,72.0,47.0,other
Vegetarian fillets,18.0,9.0,23.0,290.0,490.0,other
Vegetarian meatloaf or patties,9.0,8.0,21.0,197.0,550.0,other
"Veggie burgers or soyburgers, unprepared",6.3,14.3,15.7,177.0,569.0,other
"Vermicelli, made from soy",0.1,82.3,0.1,331.0,4.0,other
"Vinegar, balsamic",0.0,17.0,0.49,88.0,23.0,other
"Vinegar, cider",0.0,0.93,0.0,21.0,5.0,other
"Vinegar, distilled",0.0,0.04,0.0,18.0,2.0,other
"Vinegar, red wine",0.0,0.27,0.04,19.0,8.0,other
"Vinespinach, (basella), raw",0.3,3.4,1.8,19.0,24.0,other
Vital wheat gluten,1.85,13.8,75.2,370.0,29.0,other
"Vitasoy USA Azumaya, Extra Firm Tofu",4.6,1.53,10.1,88.0,26.0,other
"Vitasoy USA Azumaya, Firm Tofu",4.2,1.52,9.08,80.0,23.0,other
"Vitasoy USA Azumaya, Silken Tofu",2.4,0.58,4.82,43.0,2.0,other
"Vitasoy USA Nasoya, Lite Silken Tofu",1.1,0.0,8.21,43.0,79.0,other
"Vitasoy USA Organic Nasoya Sprouted, Tofu Plus Super Firm",5.9,2.16,13.2,115.0,28.0,other
"Vitasoy USA Organic Nasoya, Soft Tofu",3.5,0.74,8.76,70.0,4.0,other
"Vitasoy USA Organic Nasoya, Tofu Plus Extra Firm",4.9,1.82,10.2,92.0,7.0,other
"Vitasoy USA Organic Nasoya, Tofu Plus Firm",3.4,1.71,9.19,74.0,4.0,other
"Vitasoy USA, Nasoya Lite Firm Tofu",1.7,1.3,8.3,54.0,34.0,other
"Vitasoy USA, Organic Nasoya Extra Firm Tofu",5.2,2.6,10.1,98.0,4.0,other
"Vitasoy USA, Organic Nasoya Firm Tofu",4.4,2.3,8.9,84.0,4.0,other
"Vitasoy USA, Organic Nasoya Silken Tofu",2.5,1.4,4.8,47.0,2.0,other
"Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu",6.3,2.8,12.4,118.0,6.0,other
"Vitasoy USA, Vitasoy Light Vanilla Soymilk",0.82,4.1,1.6,30.0,49.0,other
"Vitasoy USA, Vitasoy Organic Classic Original Soymilk",1.8,4.5,3.2,47.0,66.0,other
"Vitasoy USA, Vitasoy Organic Creamy Original Soymilk",1.6,4.5,2.9,44.0,66.0,other
"Waffle, buttermilk, frozen, ready-to-heat, microwaved",9.4,44.2,6.92,289.0,663.0,other
"Waffle, buttermilk, frozen, ready-to-heat, toasted",9.49,48.4,7.42,309.0,710.0,other
"Waffle, plain, frozen, ready-to-heat, microwave",9.91,45.4,6.71,298.0,682.0,other
"Waffles, buttermilk, frozen, ready-to-heat",9.22,41.0,6.58,273.0,621.0,other
"Waffles, chocolate chip, frozen, ready-to-heat",10.1,45.7,5.8,297.0,529.0,other
"Waffles, gluten-free, frozen, ready-to-heat",8.84,43.0,2.72,263.0,505.0,other
"Waffles, plain, frozen, ready -to-heat, toasted",9.61,49.3,7.19,312.0,467.0,other
"Waffles, plain, frozen, ready-to-heat",9.7,43.0,6.47,285.0,638.0,other
"Waffles, plain, prepared from recipe",14.1,32.9,7.9,291.0,511.0,other
"Waffles, whole wheat, lowfat, frozen, ready-to-heat",3.57,49.2,7.14,257.0,557.0,other
"Walrus, liver, raw (Alaska Native)",3.0,3.5,21.0,125.0,0.0,other
"Walrus, meat and subcutaneous fat raw (Alaska Native)",24.1,0.0,16.3,282.0,0.0,other
"Walrus, meat, dried (Alaska Native)",2.6,0.0,57.0,251.0,0.0,other
"Walrus, meat, raw (Alaska Native)",13.6,0.0,19.2,199.0,0.0,other
Wasabi,10.9,46.1,2.23,292.0,3390.0,other
"Wasabi, root, raw",0.63,23.5,4.8,109.0,17.0,other
"Water convolvulus, cooked, boiled, drained, with salt",0.24,3.7,2.08,20.0,358.0,other
"Water convolvulus, cooked, boiled, drained, without salt",0.24,3.7,2.08,20.0,122.0,other
"Water convolvulus,raw",0.2,3.13,2.6,19.0,113.0,other
"Water, bottled, generic",0.0,0.0,0.0,0.0,2.0,other
"Water, bottled, non-carbonated, NAYA",0.0,0.0,0.0,0.0,1.0,other
"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",0.0,0.13,0.0,1.0,14.0,other
"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",0.0,4.5,0.0,18.0,8.0,other
"Waterchestnuts, chinese, (matai), raw",0.1,23.9,1.4,97.0,14.0,other
"Waterchestnuts, chinese, canned, solids and liquids",0.06,12.3,0.88,50.0,8.0,other
"Watercress, raw",0.1,1.29,2.3,11.0,41.0,other
"Watermelon, raw",0.15,7.55,0.61,30.0,1.0,other
"Watermelon, seedless, flesh only, raw",0.0,0.0,0.871,0.0,0.0,other
"Watermelon, seedless, rind only, raw",0.966,3.27,0.531,0.0,3.76,other
"Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt",0.2,2.45,0.4,11.0,343.0,other
"Waxgourd, (chinese preserving melon), cooked, boiled, drained, without salt",0.2,3.04,0.4,14.0,107.0,other
"Waxgourd, (chinese preserving melon), raw",0.2,3.0,0.4,13.0,111.0,other
"WEND'YS, Crispy Chicken Sandwich",13.9,26.4,11.7,278.0,566.0,other
"WENDY'S, Chicken Nuggets",22.6,14.3,16.5,326.0,708.0,other
"WENDY'S, CLASSIC DOUBLE, with cheese",14.2,11.7,16.5,241.0,422.0,other
"WENDY'S, CLASSIC SINGLE Hamburger, no cheese",10.6,16.8,12.6,213.0,395.0,other
"WENDY'S, CLASSIC SINGLE Hamburger, with cheese",11.6,14.2,14.9,221.0,476.0,other
"WENDY'S, DAVE'S Hot 'N Juicy 1/4 LB, single",15.8,17.7,13.7,268.0,473.0,other
"WENDY'S, Double Stack, with cheese",16.6,15.4,18.5,285.0,477.0,other
"WENDY'S, french fries",14.1,39.7,3.73,301.0,219.0,other
"WENDY'S, Frosty Dairy Dessert",2.6,23.6,3.49,132.0,98.0,other
"WENDY'S, Homestyle Chicken Fillet Sandwich",8.1,21.6,13.8,214.0,401.0,other
"WENDY'S, Jr. Hamburger, with cheese",11.5,25.0,13.1,256.0,660.0,other
"WENDY'S, Jr. Hamburger, without cheese",8.75,28.4,12.6,243.0,539.0,other
"WENDY'S, Ultimate Chicken Grill Sandwich",5.0,18.9,14.7,179.0,427.0,other
"Whale, beluga, eyes (Alaska Native)",23.3,0.0,19.6,291.0,0.0,other
"Whale, beluga, flipper, raw (Alaska Native)",21.7,0.0,19.0,271.0,0.0,other
"Whale, beluga, liver, raw (Alaska Native)",3.9,2.0,18.4,117.0,0.0,other
"Whale, beluga, meat, dried (Alaska Native)",5.34,0.0,69.9,327.0,220.0,other
"Whale, beluga, meat, raw (Alaska Native)",0.5,0.0,26.5,111.0,78.0,other
"Whale, bowhead, skin and subcutaneous fat (muktuk) (Alaska Native)",46.1,0.0,12.6,465.0,0.0,other
"Whale, bowhead, subcutaneous fat (blubber) (Alaska Native)",96.5,0.0,0.4,870.0,0.0,other
"Wheat bran, crude",4.25,64.5,15.6,216.0,2.0,other
"Wheat flour, white (industrial), 10% protein, bleached, enriched",1.48,76.2,9.71,366.0,2.0,other
"Wheat flour, white (industrial), 10% protein, bleached, unenriched",1.48,76.2,9.71,366.0,2.0,other
"Wheat flour, white (industrial), 10% protein, unbleached, enriched",1.48,76.2,9.71,366.0,2.0,other
"Wheat flour, white (industrial), 11.5% protein, bleached, enriched",1.45,73.8,11.5,363.0,2.0,other
"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched",1.45,73.8,11.5,363.0,2.0,other
"Wheat flour, white (industrial), 11.5% protein, unbleached, enriched",1.45,73.8,11.5,363.0,2.0,other
"Wheat flour, white (industrial), 13% protein, bleached, enriched",1.38,72.2,13.1,362.0,2.0,other
"Wheat flour, white (industrial), 13% protein, bleached, unenriched",1.38,72.2,13.1,362.0,2.0,other
"Wheat flour, white (industrial), 15% protein, bleached, enriched",1.41,69.9,15.3,362.0,2.0,other
"Wheat flour, white (industrial), 15% protein, bleached, unenriched",1.41,69.9,15.3,362.0,2.0,other
"Wheat flour, white (industrial), 9% protein, bleached, enriched",1.43,77.3,8.89,367.0,2.0,other
"Wheat flour, white (industrial), 9% protein, bleached, unenriched",1.43,77.3,8.89,367.0,2.0,other
"Wheat flour, white, all-purpose, enriched, bleached",0.98,76.3,10.3,364.0,2.0,other
"Wheat flour, white, all-purpose, enriched, calcium-fortified",0.98,76.3,10.3,364.0,2.0,other
"Wheat flour, white, all-purpose, enriched, unbleached",0.98,76.3,10.3,364.0,2.0,other
"Wheat flour, white, all-purpose, self-rising, enriched",0.97,74.2,9.89,354.0,1190.0,other
"Wheat flour, white, all-purpose, unenriched",0.98,76.3,10.3,364.0,2.0,other
"Wheat flour, white, bread, enriched",1.66,72.5,12.0,361.0,2.0,other
"Wheat flour, white, cake, enriched",0.86,78.0,8.2,362.0,2.0,other
"Wheat flour, white, tortilla mix, enriched",10.6,67.1,9.66,405.0,677.0,other
"Wheat flour, whole-grain (Includes foods for USDA's Food Distribution Program)",2.5,72.0,13.2,340.0,2.0,other
"Wheat flour, whole-grain, soft wheat",1.95,74.5,9.61,332.0,3.0,other
"Wheat flours, bread, unenriched",1.66,72.5,12.0,361.0,2.0,other
"Wheat germ, crude",9.72,51.8,23.2,360.0,12.0,other
"Wheat, durum",2.47,71.1,13.7,339.0,2.0,other
"Wheat, hard red spring",1.92,68.0,15.4,329.0,2.0,other
"Wheat, hard red winter",1.54,71.2,12.6,327.0,2.0,other
"Wheat, hard white",1.71,75.9,11.3,342.0,2.0,other
"Wheat, khorasan, cooked",0.83,27.6,5.71,132.0,8.0,other
"Wheat, khorasan, uncooked",2.13,70.6,14.5,337.0,5.0,other
"Wheat, soft red winter",1.56,74.2,10.4,331.0,2.0,other
"Wheat, soft white",1.99,75.4,10.7,340.0,2.0,other
"Wheat, sprouted",1.27,42.5,7.49,198.0,16.0,other
"Whey, acid, dried",0.54,73.4,11.7,339.0,968.0,other
"Whey, acid, fluid",0.09,5.12,0.76,24.0,48.0,other
"Whey, sweet, dried",1.07,74.5,12.9,353.0,1080.0,other
"Whey, sweet, fluid",0.36,5.14,0.85,27.0,54.0,other
"Whipped cream substitute, dietetic, made from powdered mix",6.0,10.6,0.9,100.0,106.0,other
"Whipped topping, frozen, low fat",13.1,23.6,3.0,224.0,72.0,other
"Whiskey sour mix, bottled, with added potassium and sodium",0.1,21.4,0.1,84.0,33.0,other
"Wild rice, cooked",0.34,21.3,3.99,101.0,3.0,other
"Wild rice, dry, raw",1.7,75.7,12.8,0.0,1.01,other
"Wild rice, raw",1.08,74.9,14.7,357.0,7.0,other
"Willow, leaves in oil (Alaska Native)",61.0,8.1,2.6,592.0,0.0,other
"Willow, young leaves, chopped (Alaska Native)",1.6,20.7,6.1,122.0,0.0,other
"Winged bean leaves, raw",1.1,14.1,5.85,74.0,9.0,other
"Winged bean tuber, raw",0.9,28.1,11.6,148.0,35.0,other
"Winged bean, immature seeds, cooked, boiled, drained, with salt",0.66,3.21,5.31,37.0,240.0,other
"Winged beans, immature seeds, cooked, boiled, drained, without salt",0.66,3.21,5.31,38.0,4.0,other
"Winged beans, immature seeds, raw",0.87,4.31,6.95,49.0,4.0,other
"Winged beans, mature seeds, cooked, boiled, with salt",5.84,14.9,10.6,147.0,249.0,other
"Winged beans, mature seeds, cooked, boiled, without salt",5.84,14.9,10.6,147.0,13.0,other
"Winged beans, mature seeds, raw",16.3,41.7,29.6,409.0,38.0,other
"Wocas, dried seeds, Oregon, yellow pond lily (Klamath)",1.07,80.0,7.9,361.0,25.0,other
"Wocas, tuber, cooked, Oregon, yellow pond lily (Klamath)",0.35,7.06,0.69,34.0,10.0,other
Wonton wrappers (includes egg roll wrappers),1.5,57.9,9.8,291.0,572.0,other
"Yachtwurst, with pistachio nuts, cooked",22.6,1.4,14.8,268.0,936.0,other
"Yam, cooked, boiled, drained, or baked, with salt",0.14,27.0,1.49,114.0,244.0,other
"Yam, cooked, boiled, drained, or baked, without salt",0.14,27.5,1.49,116.0,8.0,other
"Yam, raw",0.17,27.9,1.53,118.0,9.0,other
"Yambean (jicama), cooked, boiled, drained, with salt",0.09,8.23,0.72,36.0,242.0,other
"Yambean (jicama), cooked, boiled, drained, without salt",0.09,8.82,0.72,38.0,4.0,other
"Yambean (jicama), raw",0.09,8.82,0.72,38.0,4.0,other
"Yardlong bean, cooked, boiled, drained, with salt",0.1,9.17,2.53,47.0,240.0,other
"Yardlong bean, cooked, boiled, drained, without salt",0.1,9.18,2.53,47.0,4.0,other
"Yardlong bean, raw",0.4,8.35,2.8,47.0,4.0,other
"Yardlong beans, mature seeds, cooked, boiled, with salt",0.45,21.1,8.29,118.0,241.0,other
"Yardlong beans, mature seeds, cooked, boiled, without salt",0.45,21.1,8.29,118.0,5.0,other
"Yardlong beans, mature seeds, raw",1.31,61.9,24.3,347.0,17.0,other
"Yautia (tannier), raw",0.4,23.6,1.46,98.0,21.0,other
Yeast extract spread,0.9,20.4,23.9,185.0,3380.0,other
"Yellow rice with seasoning, dry packet mix, unprepared",1.75,74.7,7.02,343.0,1320.0,other
"Yogurt parfait, lowfat, with fruit and granola",1.01,15.9,3.36,84.0,49.0,other
"Yogurt, chocolate, nonfat milk",0.0,23.5,3.53,112.0,135.0,other
"Yogurt, chocolate, nonfat milk, fortified with vitamin D",0.0,23.5,3.53,112.0,135.0,other
"Yogurt, frozen, flavors not chocolate, nonfat milk, with low-calorie sweetener",0.8,19.7,4.4,104.0,81.0,other
"Yogurt, frozen, flavors other than chocolate, lowfat",2.5,21.0,8.0,139.0,45.0,other
"Yogurt, fruit variety, nonfat",0.2,19.0,4.4,95.0,58.0,other
"Yogurt, fruit variety, nonfat, fortified with vitamin D",0.2,19.0,4.4,95.0,58.0,other
"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",1.08,19.0,4.37,102.0,58.0,other
"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",1.08,19.0,4.37,102.0,58.0,other
"Yogurt, fruit, low fat, 11g protein/8 oz",1.41,18.6,4.86,105.0,65.0,other
"Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D",1.15,18.6,3.98,99.0,53.0,other
"Yogurt, fruit, low fat,9 g protein/8 oz",1.15,18.6,3.98,99.0,53.0,other
"Yogurt, fruit, lowfat, with low calorie sweetener",1.41,18.6,4.86,105.0,58.0,other
"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",1.41,18.6,4.86,105.0,58.0,other
"Yogurt, Greek, 2% fat, apricot, CHOBANI",1.71,12.2,7.22,93.0,40.0,other
"Yogurt, Greek, 2% fat, key lime blend, CHOBANI",1.47,11.9,7.75,92.0,40.0,other
"Yogurt, Greek, 2% fat, mango, CHOBANI",1.69,11.8,7.64,93.0,30.0,other
"Yogurt, Greek, 2% fat, pineapple, CHOBANI",1.82,12.3,7.05,94.0,33.0,other
"Yogurt, Greek, 2% fat, strawberry banana, CHOBANI",1.71,10.2,8.0,88.0,32.0,other
"Yogurt, Greek, 2% fat,mixed berry blend, CHOBANI",1.83,10.9,8.26,93.0,41.0,other
"Yogurt, Greek, 2%fat, coconut blend, CHOBANI",1.71,11.0,8.11,92.0,33.0,other
"Yogurt, Greek, Blueberry, CHOBANI",0.24,12.8,7.23,82.0,32.0,other
"Yogurt, Greek, fruit, whole milk",3.0,12.3,7.33,106.0,37.0,other
"Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI",0.37,15.4,7.54,95.0,0.0,other
"Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI",0.18,12.1,7.45,80.0,31.0,other
"Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI",0.23,11.9,7.28,79.0,31.0,other
"Yogurt, Greek, nonfat, lemon blend, CHOBANI",0.15,10.7,8.62,78.0,44.0,other
"Yogurt, Greek, nonfat, peach, CHOBANI",0.11,11.9,7.76,80.0,32.0,other
"Yogurt, Greek, nonfat, plain, CHOBANI",0.24,3.43,9.53,54.0,37.0,other
"Yogurt, Greek, nonfat, raspberry, CHOBANI",0.22,12.0,7.65,81.0,30.0,other
"Yogurt, Greek, nonfat, strawberry, DANNON OIKOS",0.22,12.5,8.03,84.0,33.0,other
"Yogurt, Greek, nonfat, vanilla, CHOBANI",0.22,8.09,9.07,71.0,36.0,other
"Yogurt, Greek, nonfat, vanilla, DANNON OIKOS",0.14,12.7,8.12,85.0,32.0,other
"Yogurt, Greek, plain, lowfat",1.92,3.94,9.95,73.0,34.0,other
"Yogurt, Greek, plain, nonfat",0.37,3.64,10.3,61.0,36.0,other
"Yogurt, Greek, plain, nonfat (Includes foods for USDA's Food Distribution Program)",0.39,3.6,10.2,59.0,36.0,other
"Yogurt, Greek, plain, whole milk",4.39,4.75,8.78,0.0,33.8,other
"Yogurt, Greek, plain, whole milk",5.0,3.98,9.0,97.0,35.0,other
"Yogurt, Greek, strawberry, DANNON OIKOS",2.92,11.7,8.25,106.0,34.0,other
"Yogurt, Greek, strawberry, lowfat",2.57,12.3,8.17,105.0,33.0,other
"Yogurt, Greek, strawberry, nonfat",0.15,12.2,8.06,83.0,32.0,other
"Yogurt, Greek, strawberry, nonfat",0.15,12.1,8.05,82.0,33.0,other
"Yogurt, Greek, vanilla, lowfat",2.5,9.54,8.64,95.0,40.0,other
"Yogurt, Greek, vanilla, nonfat",0.18,10.4,8.64,78.0,34.0,other
"Yogurt, Greek, whole, plain, CHOBANI",4.01,3.24,8.24,82.0,35.0,other
"Yogurt, plain, low fat",1.55,7.04,5.25,63.0,70.0,other
"Yogurt, plain, nonfat",0.0875,8.08,4.23,0.0,51.5,other
"Yogurt, plain, skim milk",0.18,7.68,5.73,56.0,77.0,other
"Yogurt, plain, whole milk",3.25,4.66,3.47,61.0,46.0,other
"Yogurt, plain, whole milk",4.48,5.57,3.82,0.0,41.8,other
"Yogurt, vanilla flavor, lowfat milk, sweetened with low calorie sweetener",1.25,13.8,4.93,86.0,66.0,other
"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",0.18,7.5,3.86,43.0,59.0,other
